1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,x
0,0,1,0,17,28,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,24,0,0,1,0,0,0,1,0,0,0,0,13,47,1,0,0,0,44,0,0,0,1,1
0,0,1,0,40,35,40,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,24,0,0,1,0,0,0,0,1,0,0,0,22,69,1,0,0,0,44,0,1,0,0,1
0,1,0,0,29,41,26,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,24,0,1,0,0,0,0,0,1,0,0,0,28,55,1,0,0,0,44,0,0,0,1,1
0,0,1,0,20,43,14,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,24,0,1,0,0,0,0,0,1,0,0,0,24,77,0,1,0,0,11,0,0,0,1,1
0,0,1,0,36,41,28,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,24,0,1,0,0,0,0,0,1,0,0,0,24,28,0,0,1,0,44,0,0,0,1,1
0,1,0,0,16,35,21,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,24,1,0,0,0,0,1,0,0,0,0,0,54,84,1,0,0,0,44,0,0,0,1,0
0,1,0,0,40,1,11,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,24,1,0,0,0,0,0,0,0,0,0,1,51,70,1,0,0,0,44,0,0,1,0,1
0,1,0,0,24,31,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,24,0,0,0,0,1,0,0,0,1,0,0,8,33,0,1,0,0,34,0,0,0,1,0
0,1,0,0,40,54,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,24,0,0,0,1,0,0,0,0,0,0,1,21,54,1,0,0,0,44,0,0,0,1,0
0,0,1,0,16,49,9,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,24,0,1,0,0,0,1,0,0,0,0,0,42,66,0,1,0,0,38,0,1,0,0,1
0,1,0,0,22,32,11,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,24,0,0,1,0,0,0,0,0,0,0,1,27,49,0,1,0,0,44,0,0,0,1,0
0,0,1,0,3,53,18,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,24,0,1,0,0,0,0,0,1,0,0,0,25,31,0,0,0,1,24,0,1,0,0,1
0,1,0,0,18,31,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,31,80,1,0,0,0,44,0,0,0,1,1
0,0,1,0,20,23,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,24,0,0,0,0,1,0,0,0,0,1,0,10,43,1,0,0,0,44,0,0,0,1,0
0,0,1,1,18,13,30,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,24,0,0,0,1,0,0,0,0,0,1,0,16,13,1,0,0,0,44,0,0,0,1,1
