1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,x
0,1,0,1,18,51,14,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,20,0,0,0,0,1,0,0,0,0,1,0,13,28,0,1,0,0,44,0,1,0,0,0
0,0,1,0,14,36,8,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,24,0,0,0,1,0,0,1,0,0,0,0,18,47,0,1,0,0,44,0,0,0,1,1
0,0,1,0,36,41,28,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,24,0,1,0,0,0,0,0,1,0,0,0,24,28,0,0,1,0,44,0,0,0,1,1
0,0,1,0,24,24,17,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,24,0,0,0,0,1,1,0,0,0,0,0,26,49,1,0,0,0,44,0,0,0,1,1
0,0,1,1,21,10,28,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,24,1,0,0,0,0,1,0,0,0,0,0,28,57,1,0,0,0,44,0,0,0,1,1
0,1,0,0,16,35,21,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,24,1,0,0,0,0,1,0,0,0,0,0,54,84,1,0,0,0,44,0,0,0,1,0
0,0,1,0,20,36,14,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,24,0,1,0,0,0,0,0,1,0,0,0,27,72,0,0,1,0,40,0,0,0,1,1
0,1,0,0,40,1,11,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,24,1,0,0,0,0,0,0,0,0,0,1,51,70,1,0,0,0,44,0,0,1,0,1
0,1,0,0,18,35,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,24,0,0,0,1,0,0,0,0,0,0,1,25,47,1,0,0,0,44,0,0,0,1,0
0,0,1,0,27,45,22,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,19,0,0,1,0,0,0,0,0,0,1,0,32,32,0,0,0,1,44,0,1,0,0,1
